Time,Time Code,Country Name,Country Code,Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS]
2001,YR2001,Eritrea,ERI,1.79195142,30.2729435,3.01020408,42.6496702897897
2001,YR2001,Estonia,EST,3.72888827,78.00038147,10.66431904,18.6429936241419
2001,YR2001,Eswatini,SWZ,2.38431859,46.39696884,9.28485775,..
2001,YR2001,Ethiopia,ETH,2.01543736,42.67131042,8.98233509,..
2001,YR2001,Faroe Islands,FRO,..,..,..,25.5232118632659
2001,YR2001,Fiji,FJI,2.08654332,71.81423187,7.9022274,17.5013290802764
2001,YR2001,Finland,FIN,5.52642822,76.21708679,11.68942642,19.9276690200743
2001,YR2001,France,FRA,7.06165648,72.75836945,13.6540575,22.259556730345
2001,YR2001,French Polynesia,PYF,..,..,..,..
2001,YR2001,Gabon,GAB,1.26300132,40.11579514,4.53776979,15.998165819885
2001,YR2001,"Gambia, The",GMB,0.61059773,7.35725832,6.30897522,11.3668418865181
2001,YR2001,Georgia,GEO,1.13540304,15.83655262,6.75043344,9.64388672460294
2001,YR2001,Germany,DEU,7.75525427,78.17251587,16.3556881,18.7505067113635
2001,YR2001,Ghana,GHA,0.90174776,45.02818298,6.10194254,9.72236391765846
2001,YR2001,Gibraltar,GIB,..,..,..,..
2001,YR2001,Greece,GRC,5.04882479,63.20638275,10.97902489,19.3185597563907
2001,YR2001,Greenland,GRL,..,..,..,..
2001,YR2001,Grenada,GRD,2.14943409,38.21508408,7.27699995,..
2001,YR2001,Guam,GUM,..,..,..,..
2001,YR2001,Guatemala,GTM,1.98154283,32.64358139,14.40040016,10.2195681687394
2001,YR2001,Guinea,GIN,0.37107071,7.59716654,2.4733243,5.0400838151891
2001,YR2001,Guinea-Bissau,GNB,0.48134443,10.62324715,2.52350521,16.2012686285423
2001,YR2001,Guyana,GUY,1.63222313,53.42674255,6.79539347,25.0806947778099
2001,YR2001,Haiti,HTI,0.72717297,19.3897686,11.90920353,7.36101271908804
2001,YR2001,Honduras,HND,2.49121737,42.01053238,9.93868351,14.687410537623
2001,YR2001,"Hong Kong SAR, China",HKG,..,..,..,10.2037479695597
2001,YR2001,Hungary,HUN,4.56684017,66.90216064,9.66478729,21.0636287555601
2001,YR2001,Iceland,ISL,7.05830956,80.64186859,14.8849411,22.9521134165968
2001,YR2001,India,IND,0.81879407,18.87691307,2.90321684,11.7614498890899
2001,YR2001,Indonesia,IDN,0.77221769,36.45111847,3.9583149,6.8890593699167
2001,YR2001,"Iran, Islamic Rep.",IRN,1.97451782,38.25937271,11.87062645,12.8715629189835
2001,YR2001,Iraq,IRQ,..,..,..,15.7062935317841
2001,YR2001,Ireland,IRL,5.014184,78.43862152,15.58507347,15.3998306188885
2001,YR2001,Isle of Man,IMN,..,..,..,..
2001,YR2001,Israel,ISR,4.39914036,62.68158722,9.33109188,24.2247006937101
2001,YR2001,Italy,ITA,5.77401066,74.62194061,12.19702244,18.3367541043712
2001,YR2001,Jamaica,JAM,2.40047431,46.55213165,8.20096111,14.2569687626353
2001,YR2001,Japan,JPN,5.86137772,80.96408081,15.94543266,17.2289905143177
2001,YR2001,Jordan,JOR,4.36767626,45.62797928,13.61480045,22.9174851108632
2001,YR2001,Kazakhstan,KAZ,1.96616614,56.64579391,8.40947342,13.4140558279007
2001,YR2001,Kenya,KEN,1.05905914,28.31727982,7.08898258,15.9729117514735
2001,YR2001,Kiribati,KIR,11.49674606,96.30434418,11.40622044,..
2001,YR2001,"Korea, Dem. People's Rep.",PRK,..,..,..,..
2001,YR2001,"Korea, Rep.",KOR,2.34087777,54.16914368,9.29752541,11.7550489638714
2001,YR2001,Kosovo,XKX,..,..,..,..
2001,YR2001,Kuwait,KWT,2.51429915,78.88748932,6.17466164,23.6308411214953
2001,YR2001,Kyrgyz Republic,KGZ,2.00316715,46.83544159,7.13149929,17.4757557506074
2001,YR2001,Lao PDR,LAO,1.3295666,30.98994255,7.05502892,6.48704579220217
2001,YR2001,Latvia,LVA,2.81179237,48.73086166,8.11077213,20.9705592163701
2001,YR2001,Lebanon,LBN,3.45263052,32.68748093,8.86973667,17.596873003345
2001,YR2001,Lesotho,LSO,3.60629058,54.71739578,8.70134163,..
2001,YR2001,Liberia,LBR,0.5318647,23.33693695,4.25491762,..
2001,YR2001,Libya,LBY,2.13841844,54.47205734,5.78298664,19.0164728682171
2001,YR2001,Liechtenstein,LIE,..,..,..,..
2001,YR2001,Lithuania,LTU,4.22167063,70.20442963,11.36786652,21.1308403240418
2001,YR2001,Luxembourg,LUX,5.36152744,84.04717255,14.05965328,15.3332203512336
2001,YR2001,"Macao SAR, China",MAC,..,..,..,12.4129046305705
2001,YR2001,Madagascar,MDG,1.83953047,44.7015419,12.01517391,16.871607552486
2001,YR2001,Malawi,MWI,0.83659285,40.60341263,7.04260349,..
2001,YR2001,Malaysia,MYS,1.35141993,50.51286697,4.78832054,12.0392876490092
2001,YR2001,Maldives,MDV,2.67766237,32.60015488,9.03159332,..
2001,YR2001,Mali,MLI,1.05406141,23.32247543,5.74659824,14.9983561183965
2001,YR2001,Malta,MLT,4.80657053,68.66666412,11.58279419,18.8562475561218
2001,YR2001,Marshall Islands,MHL,6.44920111,57.17614365,10.92781258,..
2001,YR2001,Mauritania,MRT,0.54510015,15.26105499,2.42193055,20.4269709188801
2001,YR2001,Mauritius,MUS,1.57129419,53.78347397,7.01589203,13.7409327498411
2001,YR2001,Mexico,MEX,2.00498009,43.75762177,10.2574482,9.35531059790458
2001,YR2001,"Micronesia, Fed. Sts.",FSM,1.86304665,21.58382225,2.85505843,..
2001,YR2001,Moldova,MDA,2.86584091,45.96244049,9.71184635,14.3627249694526
2001,YR2001,Monaco,MCO,3.0067246,80.09584808,14.25266552,..
2001,YR2001,Mongolia,MNG,3.88835406,71.44558716,11.05122089,16.7913060350209
2001,YR2001,Montenegro,MNE,..,..,..,25.1706804827389
2001,YR2001,Morocco,MAR,1.00273478,26.27703476,4.23062134,16.1030818469656
2001,YR2001,Mozambique,MOZ,1.311831,46.83467865,6.31664944,16.6188251331579
2001,YR2001,Myanmar,MMR,0.25797918,11.26913166,1.40706038,..
2001,YR2001,Namibia,NAM,4.91032267,50.91532898,15.98191643,22.7588898069531
2001,YR2001,Nauru,NRU,12.96107578,79.89173126,21.97912788,..
2001,YR2001,Nepal,NPL,0.58420616,15.32424831,4.52761316,8.10498230631968
2001,YR2001,Netherlands,NLD,5.60159063,69.50331116,12.99990368,20.9466580803866
2001,YR2001,New Caledonia,NCL,..,..,..,28.2921786096715
2001,YR2001,New Zealand,NZL,5.54619789,73.18119049,15.17467403,16.8974143824974
2001,YR2001,Nicaragua,NIC,2.45915222,44.83742142,12.79048729,8.96260821490308
2001,YR2001,Niger,NER,1.14577425,24.08024406,8.34352493,19.1489721277572
2001,YR2001,Nigeria,NGA,0.8576929,26.89140511,2.77955914,..
2001,YR2001,North Macedonia,MKD,4.55789852,54.38128281,12.19929886,23.8322774403411
2001,YR2001,Northern Mariana Islands,MNP,..,..,..,..
2001,YR2001,Norway,NOR,6.6320591,82.80008698,15.03281307,20.0319395828706
2001,YR2001,Oman,OMN,2.21537399,82.02848816,6.65781879,20.2855436221173
2001,YR2001,Pakistan,PAK,0.8166225,34.9044075,6.30668402,8.65570044572585
2001,YR2001,Palau,PLW,3.96126223,50.80759811,7.97266722,..
2001,YR2001,Panama,PAN,4.38846159,63.43083954,18.72884369,14.4271469700213
2001,YR2001,Papua New Guinea,PNG,1.66755974,72.48248291,7.733428,16.2369554553062
2001,YR2001,Paraguay,PRY,1.94766605,34.72915649,10.25353241,9.48114361115282
2001,YR2001,Peru,PER,2.47586274,52.43683243,11.82719135,11.7171706103755
2001,YR2001,Philippines,PHL,1.15623665,40.60162354,5.5015583,10.7417462290286
2001,YR2001,Poland,POL,3.98644733,70.34227753,8.88987827,18.5515181999351
2001,YR2001,Portugal,PRT,6.05405951,70.17098999,13.71860504,19.2496713441573
2001,YR2001,Puerto Rico (US),PRI,..,..,..,11.1576224851319
2001,YR2001,Qatar,QAT,1.4624722,63.04549408,4.55468082,18.6262531328321
2001,YR2001,Romania,ROU,3.48990417,79.7513504,9.60567093,15.7967278693328
2001,YR2001,Russian Federation,RUS,3.04301357,58.04123306,9.67133141,16.4352485867408
2001,YR2001,Rwanda,RWA,0.698044,21.05078506,3.66130519,16.3369036268068
2001,YR2001,Samoa,WSM,3.11965823,81.70815277,10.39145947,..
2001,YR2001,San Marino,SMR,4.26485729,75.60094452,19.72222137,..
2001,YR2001,Sao Tome and Principe,STP,3.68880105,38.26549149,6.9910512,..
2001,YR2001,Saudi Arabia,SAU,3.23657441,72.5404892,8.7618742,27.3266658556789
2001,YR2001,Senegal,SEN,1.415766,38.45635605,9.01053238,11.403967254473
2001,YR2001,Serbia,SRB,4.34198427,66.83295441,13.56817055,26.4868005400533
2001,YR2001,Seychelles,SYC,3.75857329,70.84524536,8.02577591,40.9682850891292
2001,YR2001,Sierra Leone,SLE,1.04106128,12.4444828,5.45097542,13.2095631744286
2001,YR2001,Singapore,SGP,0.88201147,27.88504791,4.87020969,11.6099265565097
2001,YR2001,Sint Maarten (Dutch part),SXM,..,..,..,..
2001,YR2001,Slovak Republic,SVK,4.69889498,88.13977814,10.37129307,20.9303072591013
2001,YR2001,Slovenia,SVN,5.55741167,70.56112671,11.40878677,19.0166487371692
2001,YR2001,Solomon Islands,SLB,6.02517366,91.19202423,25.83412743,..
2001,YR2001,"Somalia, Fed. Rep.",SOM,..,..,..,..
2001,YR2001,South Africa,ZAF,2.40290713,33.73316193,10.62284565,16.6218512164789
2001,YR2001,South Sudan,SSD,..,..,..,..
2001,YR2001,Spain,ESP,4.82619858,71.29899597,12.56389999,16.5454991597214
2001,YR2001,Sri Lanka,LKA,2.13245368,52.56715012,9.51723194,10.2629817578254
2001,YR2001,St. Kitts and Nevis,KNA,1.91941488,43.65345001,6.21548748,..
2001,YR2001,St. Lucia,LCA,1.7875514,34.90360641,8.09102249,..
2001,YR2001,St. Martin (French part),MAF,..,..,..,..
2001,YR2001,St. Vincent and the Grenadines,VCT,2.73731613,68.41692352,11.23740292,..
2001,YR2001,Sudan,SDN,1.1215229,33.33333206,11.36873627,8.69899050527075
2001,YR2001,Suriname,SUR,1.85921216,48.61003494,8.51552677,..
2001,YR2001,Sweden,SWE,6.49035358,82.15294647,12.35737801,24.7266147902486
2001,YR2001,Switzerland,CHE,2.8348732,29.96567726,8.69527817,11.1637674855913
2001,YR2001,Syrian Arab Republic,SYR,1.945274,41.41358566,6.64888716,12.4971252802852
2001,YR2001,Tajikistan,TJK,0.8757962,19.13043404,5.05747128,8.65901006318746
2001,YR2001,Tanzania,TZA,1.08908296,25.71310616,8.79931068,8.00643495810235
2001,YR2001,Thailand,THA,1.66487634,55.01472473,8.37690735,13.4744970113195
2001,YR2001,Timor-Leste,TLS,..,..,..,136.350311607551
2001,YR2001,Togo,TGO,0.32503283,11.58038902,2.99478221,11.0097248237398
2001,YR2001,Tonga,TON,2.44649458,71.43016815,12.73616314,19.7238450122023
2001,YR2001,Trinidad and Tobago,TTO,1.74266553,43.19249344,7.02246428,..
2001,YR2001,Tunisia,TUN,2.53689337,52.18519592,10.57568169,16.5716427689439
2001,YR2001,Turkiye,TUR,3.28714561,67.25136566,7.46441364,12.6459211374445
2001,YR2001,Turkmenistan,TKM,1.64814663,34.58095551,13.35963154,14.6720288448204
2001,YR2001,Turks and Caicos Islands,TCA,..,..,..,..
2001,YR2001,Tuvalu,TUV,17.00361061,94.64600372,11.4551363,..
2001,YR2001,Uganda,UGA,1.35006642,26.72314644,8.33055115,15.5818448612763
2001,YR2001,Ukraine,UKR,2.80008173,48.90678024,7.63454914,18.9037528116491
2001,YR2001,United Arab Emirates,ARE,1.91321862,77.01039886,7.58357716,9.91402351533425
2001,YR2001,United Kingdom,GBR,5.64873409,75.8004303,15.587327,17.2634986279976
2001,YR2001,United States,USA,5.96832943,45.32390976,16.76017761,14.535639012509
2001,YR2001,Uruguay,URY,4.38128328,44.90390778,15.75048256,12.4920421206891
2001,YR2001,Uzbekistan,UZB,2.03427196,38.84144974,6.64425468,18.5000101516659
2001,YR2001,Vanuatu,VUT,2.51605392,74.27940369,11.26528454,20.5122732123799
2001,YR2001,"Venezuela, RB",VEN,..,..,..,14.2372389072529
2001,YR2001,Viet Nam,VNM,1.57415044,32.78746033,8.20207787,6.3293821876396
2001,YR2001,Virgin Islands (U.S.),VIR,..,..,..,..
2001,YR2001,West Bank and Gaza,PSE,2.56014633,24.81854248,5.02039194,27.8842071084247
2001,YR2001,"Yemen, Rep.",YEM,2.47797203,50.10915756,8.12738132,14.2177280442043
2001,YR2001,Zambia,ZMB,1.92502928,39.85603333,6.88475037,..
2001,YR2001,Zimbabwe,ZWE,..,..,..,17.6926919907616
2001,YR2001,Africa Eastern and Southern,AFE,2.02900324169634,34.6774106553318,..,15.6160611271779
2001,YR2001,Africa Western and Central,AFW,0.861811682060956,25.5485037909027,..,..
2001,YR2001,Arab World,ARB,2.38426285874837,56.556879580158,..,17.8673540170391
2001,YR2001,Caribbean small states,CSS,1.92077753064569,45.3446100313116,..,..
2001,YR2001,Central Europe and the Baltics,CEB,4.36327675553208,73.6611905075664,9.82818013565634,19.1477741274634
2001,YR2001,Early-demographic dividend,EAR,2.19481025827959,45.0428763525097,..,12.9916768235225
2001,YR2001,East Asia & Pacific,EAS,4.28459089832063,69.8973244262579,..,16.1696379630864
2001,YR2001,East Asia & Pacific (excluding high income),EAP,1.04400431177926,27.2682759680461,..,14.889238097289
2001,YR2001,East Asia & Pacific (IDA & IBRD countries),TEA,1.04439922115124,27.2749207977824,..,14.891110345179
2001,YR2001,Euro area,EMU,6.52295238915121,74.5931425554242,13.8194985906259,19.4365062101123
2001,YR2001,Europe & Central Asia,ECS,5.98576684522052,73.0988512355935,13.7265874103602,18.8103565353035
2001,YR2001,Europe & Central Asia (excluding high income),ECA,3.09496919730145,60.1151071051414,..,14.8521573073683
2001,YR2001,Europe & Central Asia (IDA & IBRD countries),TEC,3.36592269652645,62.9750978517327,9.32046567863782,16.4272204123967
2001,YR2001,European Union,EUU,6.41914016169618,74.9654624338846,13.5291843821921,19.686610222454
2001,YR2001,Fragile and conflict affected situations,FCS,1.66721243326283,36.9222573456845,..,..
2001,YR2001,Heavily indebted poor countries (HIPC),HPC,1.21452156122517,30.3343016867314,..,11.0849075211546
2001,YR2001,High income,HIC,5.83423060112584,59.2961350308799,14.8527439571014,16.7761062201657
2001,YR2001,IBRD only,IBD,2.17097842102841,41.9718449088895,..,14.4144494865586
2001,YR2001,IDA & IBRD total,IBT,2.08613902113348,41.4370848897181,..,14.2376695031461
2001,YR2001,IDA blend,IDB,0.937905402503664,30.8514022172744,..,..
2001,YR2001,IDA only,IDX,1.22435243351479,33.2121448691149,..,9.99706500742968
2001,YR2001,IDA total,IDA,1.08689658832216,32.2087890429804,..,11.9791263605474
2001,YR2001,Late-demographic dividend,LTE,2.28396458703451,43.6141564971241,..,16.451345173471
2001,YR2001,Latin America & Caribbean,LCN,3.00560928945733,46.6868695225426,..,13.7190961757759
2001,YR2001,Latin America & Caribbean (excluding high income),LAC,3.00019349020355,46.8700311303279,..,13.8143772996422
2001,YR2001,Latin America & the Caribbean (IDA & IBRD countries),TLA,2.9700616021049,46.1340135450049,..,13.5444762036914
2001,YR2001,Least developed countries: UN classification,LDC,1.02201057048234,29.2063716951711,..,10.732830520958
2001,YR2001,Low & middle income,LMY,1.93324916297853,38.9662738269128,..,14.0545605987131
2001,YR2001,Low income,LIC,1.39254946715551,33.6271582921183,..,12.6486074924657
2001,YR2001,Lower middle income,LMC,1.13556382547053,27.7181932508281,..,12.187430737698
2001,YR2001,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2.48064694529783,54.7799472758133,..,17.4722414497264
2001,YR2001,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1.87736527436846,41.1304725147244,..,13.576461404027
2001,YR2001,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1.8722786540845,41.4111224672475,..,13.4761832385856
2001,YR2001,Middle income,MIC,1.9424264253225,39.0440028701622,..,14.0882605668888
2001,YR2001,North America,NAC,5.98860925544151,46.5257292855194,16.6670442777357,14.860234559087
2001,YR2001,Not classified,INX,..,..,..,..
2001,YR2001,OECD members,OED,5.80232134414738,59.104392380139,14.9849441104974,16.535845243703
2001,YR2001,Other small states,OSS,3.53205994859904,65.0419731920952,..,21.8238179702482
2001,YR2001,Pacific island small states,PSS,3.23889045099338,68.3823811692738,..,..
2001,YR2001,Post-demographic dividend,PST,5.95513956923441,59.1603833864443,15.0735402308863,16.7085918467182
2001,YR2001,Pre-demographic dividend,PRE,0.984062103670672,27.135401270433,..,..
2001,YR2001,Small states,SST,2.9558427555841,59.1789359335199,..,20.1712988271126
2001,YR2001,South Asia,SAS,0.816391269715124,20.1758757205777,3.24972171269939,10.8996152209588
2001,YR2001,South Asia (IDA & IBRD),TSA,0.816391269715124,20.1758757205777,3.24972171269939,10.8996152209588
2001,YR2001,Sub-Saharan Africa,SSF,1.58747656543786,32.2691993119285,..,17.0527876124939
2001,YR2001,Sub-Saharan Africa (excluding high income),SSA,1.57468595719412,32.0024504510574,..,17.3183069779896
2001,YR2001,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.58747656543786,32.2691993119285,..,17.0527876124939
2001,YR2001,Upper middle income,UMC,2.16469855666676,41.5505145791267,..,14.5904526666339
2001,YR2001,World,WLD,5.16666699238301,57.3513389134467,..,16.3838492014609
2002,YR2002,Afghanistan,AFG,0.08418062,0.89142376,1.21245599,..
2002,YR2002,Albania,ALB,2.58866954,45.69914627,8.20897484,11.2361484858024
2002,YR2002,Algeria,DZA,2.59086323,75.27867126,7.97343826,15.8283010861494
2002,YR2002,American Samoa,ASM,..,..,..,..
2002,YR2002,Andorra,AND,3.97611761,66.3105011,30.31304932,..
2002,YR2002,Angola,AGO,1.30862689,39.30446243,4.19123077,19.1305785372378
2002,YR2002,Antigua and Barbuda,ATG,3.09016109,58.43793869,10.65088367,..
2002,YR2002,Argentina,ARG,4.03350496,54.55613327,18.4574852,12.235247296692
2002,YR2002,Armenia,ARM,1.17184055,15.39143753,5.3255291,9.16904182303383
2002,YR2002,Aruba,ABW,..,..,..,24.8902241079819
2002,YR2002,Australia,AUS,5.66308641,71.93769073,15.51416302,18.3484346536303
2002,YR2002,Austria,AUT,6.89934063,73.43814087,13.5137291,18.9765669389252
2002,YR2002,Azerbaijan,AZE,0.73890811,27.05658913,3.19315743,12.4041237113402
2002,YR2002,"Bahamas, The",BHS,1.50943291,39.59148026,13.40527344,9.52916060514618
2002,YR2002,Bahrain,BHR,2.62110639,71.25164032,8.22115707,17.6690249392874
2002,YR2002,Bangladesh,BGD,0.47014153,24.30713272,4.5399313,5.02264856478482
2002,YR2002,Barbados,BRB,3.13669062,53.51586914,9.33345699,..
2002,YR2002,Belarus,BLR,4.07934141,72.53397369,9.32076073,21.0292941775096
2002,YR2002,Belgium,BEL,6.13245678,73.72327423,12.28861809,22.1388815392458
2002,YR2002,Belize,BLZ,1.89979637,51.46722412,7.51454115,15.4260233800667
2002,YR2002,Benin,BEN,0.97000545,31.33201981,6.34654379,7.78633266097782
2002,YR2002,Bermuda,BMU,..,..,..,..
2002,YR2002,Bhutan,BTN,3.09706593,78.37476349,7.87970304,22.6885287184971
2002,YR2002,Bolivia,BOL,2.60214591,53.14351654,7.8159523,15.9678902393715
2002,YR2002,Bosnia and Herzegovina,BIH,4.43332863,59.76089478,9.32255745,23.4374019748903
2002,YR2002,Botswana,BWA,3.76324773,56.46030807,8.17829704,22.3791259879126
2002,YR2002,Brazil,BRA,3.6863513,42.38710403,7.99419022,19.8096623456372
2002,YR2002,British Virgin Islands,VGB,..,..,..,..
2002,YR2002,Brunei Darussalam,BRN,2.11855745,83.58944702,5.1140027,27.4545067639179
2002,YR2002,Bulgaria,BGR,4.20194769,59.33761215,10.74446106,19.178153843914
2002,YR2002,Burkina Faso,BFA,1.05799043,35.60902405,5.43493128,14.5898515999372
2002,YR2002,Burundi,BDI,1.5355022,28.70185471,6.37957811,14.7329868449071
2002,YR2002,Cabo Verde,CPV,3.46189737,72.79753113,9.50427818,..
2002,YR2002,Cambodia,KHM,1.3330735,19.2654705,8.29783154,5.52028971777376
2002,YR2002,Cameroon,CMR,0.89175522,22.14606094,6.43298531,11.1607519951444
2002,YR2002,Canada,CAN,6.41561842,72.43798828,15.88256645,19.7787192119877
2002,YR2002,Cayman Islands,CYM,..,..,..,..
2002,YR2002,Central African Republic,CAF,1.43433034,33.85780334,8.60808086,13.8293755305992
2002,YR2002,Chad,TCD,1.53841841,28.84228706,11.72442722,7.70536802214167
2002,YR2002,Channel Islands,CHI,..,..,..,..
2002,YR2002,Chile,CHL,2.7061429,37.54184723,11.66363049,12.7485938739069
2002,YR2002,China,CHN,1.11262381,25.38583565,6.02580309,16.2233328656845
2002,YR2002,Colombia,COL,4.36780405,76.18750763,14.86478043,16.0408930267443
2002,YR2002,Comoros,COM,0.95703292,14.30921555,6.71067286,11.0448825257306
2002,YR2002,"Congo, Dem. Rep.",COD,0.10429236,4.05786419,2.49895263,5.87923214957335
2002,YR2002,"Congo, Rep.",COG,0.43198308,25.38570786,1.3442719,18.3571666112404
2002,YR2002,Costa Rica,CRI,4.5927887,66.86169434,24.75807571,14.6890642516559
2002,YR2002,Cote d'Ivoire,CIV,0.54329485,13.84633636,4.14795876,..
2002,YR2002,Croatia,HRV,4.85364056,79.01168823,9.9538641,20.5683730593087
2002,YR2002,Cuba,CUB,5.72780991,80.50537872,11.1904707,34.1045113945907
2002,YR2002,Curacao,CUW,..,..,..,..
2002,YR2002,Cyprus,CYP,2.49221182,44.37968063,6.7445941,16.7886976534048
2002,YR2002,Czechia,CZE,5.44065952,88.07415771,12.18289185,20.8524714305893
2002,YR2002,Denmark,DNK,7.29320812,83.80578613,13.70535088,24.8477658486744
2002,YR2002,Djibouti,DJI,1.28561246,34.26072693,5.49563599,..
2002,YR2002,Dominica,DMA,2.43640971,52.36088181,8.40141296,..
2002,YR2002,Dominican Republic,DOM,1.67955506,33.68210983,10.19451523,9.97161491189806
